t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
8.391999999999472,0.3380603652636494,32.38119929037482,0.0085193358792523,0.12504107250504026,2.612649752604066e-05,nan,0.04,0.01606215704563065
8.401999999999475,0.33805720373119125,32.38247834398993,0.00849888281763461,0.12503541925316852,2.5998194185005865e-05,nan,0.04,0.01605678676801817
8.411999999999479,0.33805405080398715,32.38375512052079,0.008478484222499487,0.1250297749088448,2.587034576658912e-05,nan,0.04,0.01605142985206438
8.421999999999482,0.3380509063902813,32.38502962422294,0.008458139977878197,0.12502413970069773,2.5742956981890398e-05,nan,0.04,0.01604608628278372
8.431999999999485,0.33804777040054546,32.38630185930631,0.008437849967123077,0.12501851384885596,2.5616032322374578e-05,nan,0.04,0.016040756044475357
8.441999999999489,0.3380446427474153,32.38757182993621,0.008417614072936275,0.12501289756519338,2.548957606424012e-05,nan,0.04,0.016035439120743775
8.451999999999492,0.3380415233456297,32.388839540235494,0.008397432177401755,0.12500729105359454,2.536359227851034e-05,nan,0.04,0.016030135494523243
8.461999999999495,0.33803841211196956,32.39010499428551,0.008377304162012517,0.12500169451019078,2.523808482182851e-05,nan,0.04,0.016024845148102877
8.471999999999499,0.3380353089652023,32.39136819612819,0.008357229907695747,0.12499610812357784,2.5113057369323825e-05,nan,0.04,0.016019568063149112
8.481999999999502,0.33803221382602266,32.39262914976666,0.00833720929484171,0.1249905320750721,2.498851338995871e-05,nan,0.04,0.016014304220729438
8.491999999999505,0.33802912661699663,32.3938878591673,0.008317242203330747,0.12498496653893003,2.486445615030063e-05,nan,0.04,0.016009053601327615
8.501999999999509,0.33802604726251356,32.39514432826071,0.008297328512555591,0.12497941168254222,2.4740888761568173e-05,nan,0.04,0.016003816184873346
8.511999999999512,0.3380229756887292,32.39639856094273,0.008277468101447196,0.12497386766665596,2.4617814140131178e-05,nan,0.04,0.015998591950757143
8.521999999999515,0.33801991182351765,32.39765056107642,0.008257660848499361,0.12496833464557915,2.4495235027859376e-05,nan,0.04,0.015993380877851314
8.531999999999519,0.3380168555964228,32.39890033249247,0.008237906631790031,0.12496281276737793,2.4373153995241918e-05,nan,0.04,0.015988182944527116
8.541999999999522,0.33801380693861127,32.400147878990936,0.008218205329003069,0.12495730217406265,2.42515734531156e-05,nan,0.04,0.015982998128675523
8.551999999999525,0.3380107657828256,32.40139320434196,0.00819855681745216,0.12495180300176696,2.4130495659235712e-05,nan,0.04,0.015977826407726315
8.561999999999529,0.3380077320633409,32.402636312286866,0.008178960974099706,0.12494631538094379,2.4009922699029195e-05,nan,0.04,0.01597266775866342
8.571999999999532,0.3380047057159188,32.40387720653949,0.008159417675577707,0.12494083943653084,2.3889856515184378e-05,nan,0.04,0.01596752215803969
8.581999999999535,0.3380016866777707,32.40511589078715,0.008139926798207641,0.1249353752881218,2.3770298902749585e-05,nan,0.04,0.015962389581996805
8.591999999999539,0.33799867488751095,32.406352368691145,0.00812048821801993,0.12492992305012397,2.365125152141797e-05,nan,0.04,0.015957270006281034
8.601999999999542,0.3379956702851225,32.40758664388847,0.00810110181077124,0.12492448283192732,2.3532715882860334e-05,nan,0.04,0.015952163406256346
8.611999999999545,0.33799267281191353,32.40881871999204,0.008081767451962919,0.12491905473804758,2.341469336921724e-05,nan,0.04,0.015947069756920257
8.621999999999549,0.3379896824104847,32.41004860059181,0.008062485016860212,0.12491363886829238,2.3297185229836634e-05,nan,0.04,0.015941989032920593
