t,error,base_angle_deg,base_omega,effort,smoothness,mu,lambda,manipulability
1.0220000000000007,0.4355132492527803,7.653343915316731,0.14427346893763296,1.3619121869003394,0.4903191265483566,8.0,0.04,0.1339827177662018
1.0320000000000007,0.43381414893245673,7.7350716733392115,0.14465278933125011,1.3677615107635621,0.5012629169757388,8.0,0.04,0.13367308075964238
1.0420000000000007,0.4321146190685273,7.816937838863398,0.1450468750451482,1.3735962002328617,0.5128272638014659,8.0,0.04,0.13335799091728293
1.0520000000000007,0.43041486185052374,7.898946045735307,0.14545644604909497,1.3794149924303296,0.5250448315265938,8.0,0.04,0.13303757193420723
1.0620000000000007,0.4287150848072429,7.981100171146895,0.145882230582723,1.3852166168597306,0.5379500383952706,8.0,0.04,0.1327119542117836
1.0720000000000007,0.4270155007682192,8.063404345021713,0.1463249627250651,1.3909997987881162,0.5515791173350527,8.0,0.04,0.13238127504085045
1.0820000000000007,0.4253163278169061,8.145862959222418,0.14678537972784636,1.3967632632850102,0.5659701714904387,8.0,0.04,0.13204567878503945
1.0920000000000007,0.4236177892350709,8.228480676544914,0.1472642191077269,1.4025057399875347,0.5811632226006874,8.0,0.04,0.13170531706368027
1.1020000000000008,0.4219201134378849,8.31126243943451,0.1477622154938578,1.4082259686589962,0.5972002503378387,8.0,0.04,0.13136034893364945
1.1120000000000008,0.4202235338991763,8.394213478379584,0.14828009722870264,1.413922705614727,0.6141252203412162,8.0,0.04,0.1310109410694482
1.1220000000000008,0.41852828906625045,8.477339319908104,0.14881858272192103,1.4195947310901236,0.6319840985986891,8.0,0.04,0.13065726794070226
1.1320000000000008,0.4168346222636818,8.560645794132439,0.14937837655937103,1.425240857626798,0.6508248492144743,8.0,0.04,0.13029951198619114
1.1420000000000008,0.41514278158544327,8.64413904176519,0.14996016537164691,1.4308599395548796,0.6706974126945343,8.0,0.04,0.1299378637834012
1.1520000000000008,0.41345301977471144,8.72782552053362,0.1505646134693952,1.4364508836476866,0.6916536609763532,8.0,0.04,0.12957252221250848
1.1620000000000008,0.41176559409065855,8.811712010909579,0.15119235825549013,1.4420126610244735,0.7137473257841213,8.0,0.04,0.12920369461356562
1.1720000000000008,0.41008076616152533,8.895805621075096,0.15184400542743393,1.4475443203743097,0.7370338958594128,8.0,0.04,0.1288315969355723
1.1820000000000008,0.4083988018232293,8.980113791023053,0.15252012398664241,1.4530450025686772,0.7615704787774208,8.0,0.04,0.12845645387596333
1.1920000000000008,0.4067199709427681,9.064644295712124,0.15322124107495283,1.4585139567242316,0.7874156225297441,8.0,0.04,0.12807849900894985
1.2020000000000008,0.40504454722562694,9.149405247162486,0.15394783666227027,1.4639505577675993,0.8146290917170934,8.0,0.04,0.1276979749009869
1.2120000000000009,0.4033728080064264,9.234405095399548,0.15470033811330142,1.4693543255476136,0.8432715931550281,8.0,0.04,0.127315133211541
1.2220000000000009,0.40170503402198654,9.319652628128567,0.15547911466503853,1.4747249455167277,0.8734044452931335,8.0,0.04,0.12693023477718293
1.2320000000000009,0.40004150916604314,9.405156969039076,0.15628447185081057,1.4800622909971468,0.9050891858557157,8.0,0.04,0.1265435496768951
