trial_id,controller,base_mass_kg,target_x,target_y,target_z,final_error_m,max_base_angle_deg,base_omega_integral,effort_integral,smoothness_integral,min_manipulability,precision_success,base_stable_success,original_base_mass_kg,inertia_scale,new_base_inertia_x,new_base_inertia_y,new_base_inertia_z,mean_mu,mean_lambda
19,react_ns,100.0,0.6490594185835128,-0.20913195121702266,0.5900855257375908,0.2069297729746716,27.93307204725591,0.5520917348087327,3.6050820070111085,8.69147273700244,0.10333154272627178,1,1,42.0,2.380952380952381,6.69,4.094761904761905,3.001904761904762,28.46736442135265,0.11207750378736683
0,clik,250.0,0.7208846169945873,-0.01472901416116601,0.850509271968984,0.00029802409308753223,15.215326715417943,0.26558986639218823,0.8778417438779007,9.101779603366758,0.11276587446841309,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,nan
0,dls,250.0,0.7208846169945873,-0.01472901416116601,0.850509271968984,0.00032673189328947833,15.201687212893818,0.26534399258168206,0.8671774627277331,9.001286785264568,0.1128706250602841,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,0.04
0,fixed_rns,250.0,0.7208846169945873,-0.01472901416116601,0.850509271968984,0.0006217491978728036,14.730282435003016,0.264733174299811,3.262297550808763,11.977009839118816,0.1113763336362379,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,8.0,0.04
0,react_ns,250.0,0.7208846169945873,-0.01472901416116601,0.850509271968984,0.028474691551612006,13.872468895760136,0.2542578039371929,2.8458116042485977,7.334291554719909,0.12532368662113408,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,59.573262134977725,0.10168144063828753
1,clik,250.0,0.6940788101707774,-0.2387847238730278,0.8914678230728645,0.0002972001121467195,15.679724934419522,0.27390107134905356,0.9417020764672624,9.424067613337884,0.10544118355225353,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,nan
1,dls,250.0,0.6940788101707774,-0.2387847238730278,0.8914678230728645,0.0003344089572817542,15.66458799949936,0.2736266242732768,0.9282443393488885,9.296455115612428,0.10558130587990289,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,0.04
1,fixed_rns,250.0,0.6940788101707774,-0.2387847238730278,0.8914678230728645,0.0006633602974738866,15.865563082548455,0.2838280609837781,2.895090527190832,22.399541044816797,0.10201924585299595,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,8.0,0.04
1,react_ns,250.0,0.6940788101707774,-0.2387847238730278,0.8914678230728645,0.01328957945137726,15.472316936196028,0.2780749765440466,2.2700387175924526,7.8453288779028165,0.11386059693179224,1,1,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,62.56580625496742,0.10337722314299536
2,clik,250.0,0.7163988956966236,0.21094179843001987,0.5948397714364411,0.3452307723746329,17.819116962370433,0.44454070954343233,14.024791562939498,290962.058509979,8.139999058789692e-05,0,0,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,nan
2,dls,250.0,0.7163988956966236,0.21094179843001987,0.5948397714364411,0.30383752898233374,17.868211803539406,0.33757206851707994,3.098085633523511,11.648612965470445,0.00771665072257355,0,0,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,nan,0.04
2,fixed_rns,250.0,0.7163988956966236,0.21094179843001987,0.5948397714364411,0.279519173487713,17.713190809558142,0.3633247318629786,9.15054428476979,15.978651726821965,0.025896930447291102,0,0,42.0,5.9523809523809526,16.725,10.23690476190476,7.504761904761906,8.0,0.04
