trial_id,mu_max,target_x,target_y,target_z,final_error_m,max_base_angle_deg,base_omega_integral,effort_integral,smoothness_integral,min_manipulability,mean_mu,final_mu,mean_lambda,precision_success,base_stable_success
13,40.0,0.6844348981388786,-0.015851252732985044,0.8414373686202432,0.12928697631233993,32.67581934621718,0.6075601591206219,3.5710077224159935,7.831382768394452,0.10858340358258013,21.21780082344625,24.252525292823012,0.1094352567011327,1,1
14,40.0,0.6950927857007873,-0.09696168310167333,0.8412909304883204,0.13859853092325022,34.11610313745861,0.6434412794346003,3.579135410818124,7.499476299947937,0.10299786005681097,20.46142724734958,23.402387151284017,0.11097793010205716,1,0
15,40.0,0.7316675251238807,-0.04813905363038662,0.6509148363755854,0.2773014428054818,34.51271798542862,0.6682543886259507,3.5288758778499765,7.348615311797372,0.10836390848098772,11.826640822551362,13.863011600001935,0.11044728810828369,0,0
16,40.0,0.6888734263912415,-0.20916088565394864,0.6199678708662879,0.28888220960109384,36.18148512170775,0.7233726189691165,3.332101823016741,7.827360040921673,0.10705008868324989,11.200835414750772,13.280747690638396,0.11082142197448185,0,0
17,40.0,0.4525767944128519,0.21150084537638986,0.7826977998072113,0.07477629792306992,28.432527476743694,0.5475096245487404,3.449686350987529,13.183490023402294,0.07125824497757015,23.582253135445036,29.917774898289473,0.12270251811343295,1,1
18,40.0,0.6968078825192173,0.20747387016427904,0.710620521438419,0.2643017526932795,31.124466036860674,0.5654787929180133,3.5233874485999097,9.281037471378422,0.11184165875470357,12.43063210422672,14.549567599717,0.11109583815095514,0,0
19,40.0,0.6490594185835128,-0.20913195121702266,0.5900855257375908,0.284413135827805,36.257663744132394,0.7331260247567503,3.2731499545566622,8.596291597053554,0.10907297455584573,11.285603200011805,13.502255934922346,0.11069177120358419,0,0
0,80.0,0.7208846169945873,-0.01472901416116601,0.850509271968984,0.15713145993101635,32.46364275626958,0.593260652131084,3.5783843684601098,7.595006779341162,0.10821995179746727,38.2151892435211,43.13682294779116,0.10909813201203114,1,1
1,80.0,0.6940788101707774,-0.2387847238730278,0.8914678230728645,0.1441620217463764,35.92078921085839,0.681250492443332,3.4856238139338775,8.088523960686183,0.08977049756682304,39.63919393203083,45.38048143583357,0.11546076711560833,1,0
2,80.0,0.7163988956966236,0.21094179843001987,0.5948397714364411,0.35251871595129053,31.841924050687677,0.5899460533220364,3.5099687746218753,8.902032141431842,0.11078661077058684,17.09156474678786,20.28587550104958,0.11193950026054139,0,0
3,80.0,0.6076350782634485,-0.05898128424882221,0.8743677460970107,0.050278116874367,32.46795507854721,0.6065507355462078,2.984216704714462,9.455913089598111,0.11184458478535156,55.688498058075275,65.60781540481399,0.10781426219722391,1,1
